tconst	parentTconst	seasonNumber	episodeNumber
tt6826266	tt5697728	1	283
tt6826268	tt5697728	1	284
tt6826272	tt5697728	1	285
tt6826276	tt5697728	1	287
tt6826278	tt5697728	1	288
tt6826280	tt5697728	1	289
tt6826286	tt5697728	1	291
tt6826290	tt5697728	1	292
tt6826296	tt5697728	1	294
tt6826316	tt5697728	1	295
tt6826358	tt5697728	1	297
tt6826360	tt5697728	1	298
tt6826362	tt5697728	1	299
tt6826364	tt5697728	1	300
tt6826374	tt5697728	1	302
tt6854866	tt0192897	46	7
tt6860926	tt5697728	1	305
tt6860950	tt5697728	1	306
tt6860962	tt5697728	1	308
tt6863164	tt0407423	13	33
tt6907016	tt5697728	1	310
tt6907026	tt5697728	1	311
tt6907044	tt5697728	1	314
tt6907048	tt5697728	1	315
tt6907052	tt5697728	1	316
tt6907058	tt5697728	1	317
tt6907062	tt5697728	1	319
tt6926402	tt5145166	4	6
tt6953174	tt0407423	13	41
tt6980630	tt5697728	1	320
tt6980632	tt5697728	1	321
tt6988744	tt3869500	4	12
tt6988748	tt3869500	4	14
tt7000260	tt0407423	13	42
tt7000262	tt0407423	13	43
tt7001574	tt5697728	1	331
tt7001590	tt5697728	1	333
tt7014094	tt6337920	\N	\N
tt7025632	tt5697728	1	335
tt7025640	tt5697728	1	336
tt7025646	tt5697728	1	337
tt7025664	tt5697728	1	338
tt7042570	tt7017872	4	6
tt7045056	tt7017872	4	26
tt7045064	tt7017872	4	27
tt7060854	tt0407423	13	47
tt7060910	tt0407423	13	49
tt7061878	tt6607810	1	79
tt7067214	tt5697728	1	340
tt7079508	tt6607810	1	80
tt7081352	tt5697728	1	341
tt7083132	tt0407423	13	50
tt7091294	tt3869500	4	22
tt7107626	tt3869500	4	21
tt7126744	tt0407423	13	51
tt7126754	tt0407423	13	52
tt7126756	tt0407423	13	53
tt7126766	tt0407423	13	60
tt7128674	tt7117684	1	1
tt7143196	tt5697728	1	350
tt7143198	tt5697728	1	351
tt7143208	tt5697728	1	353
tt7147018	tt0407423	13	67
tt7147026	tt0407423	13	76
tt7147028	tt0407423	13	77
tt7147040	tt0407423	13	89
tt7147044	tt0407423	13	90
tt7147054	tt0407423	13	91
tt7147056	tt0407423	13	92
tt7147058	tt0407423	13	96
tt7147258	tt0407423	13	98
tt7147272	tt0407423	13	99
tt7147278	tt0407423	13	102
tt7147290	tt0407423	13	106
tt7147306	tt0407423	13	107
tt7147308	tt0407423	13	111
tt7147312	tt0407423	13	112
tt7158494	tt7117684	\N	\N
tt7170986	tt0407423	14	15
tt7193354	tt5697728	1	361
tt7193360	tt5697728	1	362
tt7193364	tt5697728	1	363
tt7193366	tt5697728	1	364
tt7245826	tt0407423	14	17
tt7265136	tt0407423	58	1
tt7265142	tt0407423	58	2
tt7265154	tt0407423	58	3
tt7265166	tt0407423	58	5
tt7265186	tt0407423	58	6
tt7265204	tt0407423	58	7
tt7265210	tt0407423	58	8
tt7269474	tt0407423	58	9
tt7269490	tt0407423	58	11
tt7269504	tt0407423	58	12
tt7269506	tt0407423	58	13
tt7269510	tt0407423	58	15
tt7269514	tt0407423	58	14
tt7269522	tt0407423	58	16
tt7269524	tt0407423	58	17
tt7274634	tt0407423	14	25
tt7278284	tt0407423	46	1
tt7278288	tt0407423	46	6
tt7278302	tt0407423	46	10
tt7278304	tt0407423	46	13
tt7281536	tt7182824	1	4
tt7282100	tt0407423	46	14
tt7282268	tt0407423	46	19
tt7289606	tt0407423	14	34
tt7293366	tt0407423	14	47
tt7293370	tt0407423	14	44
tt7293390	tt0407423	40	52
tt7293408	tt0407423	40	54
tt7293436	tt0407423	40	58
tt7293452	tt0407423	14	114
tt7293468	tt0407423	40	61
tt7293474	tt0407423	16	84
tt7293482	tt0407423	18	85
tt7293500	tt0407423	32	94
tt7293504	tt0407423	41	30
tt7293518	tt0407423	28	102
tt7293536	tt0407423	14	113
tt7293540	tt0407423	14	65
tt7293544	tt0407423	14	90
tt7293562	tt0407423	14	98
tt7293570	tt0407423	14	103
tt7293578	tt0407423	14	105
tt7293588	tt0407423	14	104
tt7297754	tt0407423	36	73
tt7297770	tt0407423	36	85
tt7297780	tt0407423	36	91
tt7297808	tt0407423	37	77
tt7297810	tt0407423	37	83
tt7297816	tt0407423	37	88
tt7297822	tt0407423	37	89
tt7297850	tt0407423	38	21
tt7297868	tt0407423	38	95
tt7298742	tt5697728	1	387
tt7298744	tt5697728	1	388
tt7301294	tt0407423	46	24
tt7301298	tt0407423	46	29
tt7301302	tt0407423	46	30
tt7301308	tt0407423	46	31
tt7301316	tt0407423	46	38
tt7301336	tt0407423	46	39
tt7301440	tt3869500	4	18
tt7301458	tt3869500	4	19
tt7314940	tt7297872	1	5
tt7318976	tt0407423	58	18
tt7318984	tt0407423	58	21
tt7318996	tt0407423	58	19
tt7318998	tt0407423	58	20
tt7319004	tt0407423	58	23
tt7319006	tt0407423	58	24
tt7319010	tt0407423	58	26
tt7319014	tt0407423	58	22
tt7319022	tt0407423	58	25
tt7332732	tt7017872	4	52
tt7332786	tt7017872	4	53
tt7384742	tt0407423	58	4
tt7397160	tt7017872	4	83
tt7406570	tt1525927	5	5
tt7409656	tt3869500	3	15
tt7409660	tt3869500	3	16
tt7409662	tt3869500	3	17
tt7409664	tt3869500	3	18
tt7409670	tt3869500	3	19
tt7409672	tt3869500	3	20
tt7409688	tt3869500	3	21
tt7409690	tt3869500	3	22
tt7409694	tt3869500	3	24
tt7409696	tt3869500	3	23
tt7409698	tt3869500	3	25
tt7409764	tt3869500	3	26
tt7409794	tt3869500	4	1
tt7409798	tt3869500	4	2
tt7409810	tt3869500	4	3
tt7409818	tt3869500	4	4
tt7409820	tt3869500	4	5
tt7409826	tt3869500	4	6
tt7409832	tt3869500	4	7
tt7409834	tt3869500	4	8
tt7409838	tt3869500	4	9
tt7409842	tt3869500	4	10
tt7409848	tt3869500	4	11
tt7409868	tt3869500	4	13
tt7409888	tt3869500	4	16
tt7409890	tt3869500	4	15
tt7409892	tt3869500	4	17
tt7409898	tt3869500	4	20
tt7417850	tt0407423	58	10
tt7467928	tt0407423	44	17
tt7467938	tt0407423	44	23
tt7473440	tt7252786	1	3
tt7534660	tt1366792	18	9
tt7568646	tt7076436	3	2
tt7568658	tt7076436	3	4
tt7577442	tt0407423	46	52
tt7601244	tt7566004	1	1
tt7612204	tt7566004	1	2
tt7638394	tt4267324	7	3
tt7653980	tt0407423	58	27
tt7653998	tt0407423	58	28
tt7660638	tt1850596	13	22
tt7676944	tt0407423	58	29
tt7676952	tt0407423	58	30
tt7676962	tt0407423	58	31
tt7676966	tt0407423	58	32
tt7676978	tt0407423	58	33
tt7676986	tt0407423	58	34
tt7676998	tt0407423	58	35
tt7677004	tt0407423	58	36
tt7677030	tt0407423	58	37
tt7677034	tt0407423	58	38
tt7677036	tt0407423	58	39
tt7677156	tt0407423	58	40
tt7677162	tt0407423	58	41
tt7677200	tt0407423	58	42
tt7689134	tt0407423	\N	\N
tt7690806	tt5697728	2	1
tt7691170	tt5697728	2	26
tt7698622	tt7658488	5	6
tt7703224	tt0407423	58	43
tt7703270	tt0407423	58	44
tt7703350	tt0407423	58	45
tt7703382	tt0407423	58	46
tt7703408	tt0407423	58	47
tt7703472	tt0407423	58	48
tt7703518	tt0407423	58	49
tt7704200	tt7118596	1	16
tt7704222	tt7118596	1	18
tt7704232	tt7118596	1	20
tt7704624	tt7566004	1	3
tt7704646	tt7566004	1	4
tt7705650	tt3565486	2	34
tt7736542	tt6538446	2	5
tt7749826	tt1578652	9	1
tt7749838	tt1578652	9	2
tt7749856	tt1578652	9	3
tt7749868	tt1578652	9	4
tt7761446	tt7467448	1	4
tt7761448	tt7467448	1	5
tt7761450	tt7467448	1	6
tt7761454	tt0407423	58	50
tt7761466	tt0407423	58	51
tt7761506	tt0407423	58	52
tt7761520	tt0407423	58	53
tt7761564	tt0407423	58	54
tt7761582	tt0407423	58	55
tt7783398	tt0407423	58	56
tt7783434	tt0407423	58	57
tt7783470	tt0407423	58	58
tt7783516	tt0407423	58	59
tt7783564	tt0407423	58	60
tt7783598	tt0407423	58	61
tt7783622	tt0407423	58	62
tt7783644	tt0407423	58	63
tt7795700	tt7120514	1	1
tt7809536	tt0407423	58	64
tt7812342	tt1578652	9	5
tt7812346	tt1578652	9	6
tt7812350	tt1578652	9	7
tt7812352	tt1578652	9	8
tt7812360	tt1578652	9	9
tt7812362	tt1578652	9	10
tt7830022	tt1578652	9	11
tt7830024	tt1578652	9	12
tt7830026	tt1578652	9	13
tt7830030	tt1578652	9	14
tt7830032	tt1578652	9	15
tt7845950	tt4247904	1	44
tt7852040	tt0407423	42	31
tt7852052	tt0407423	42	32
tt7852064	tt0407423	42	33
tt7852824	tt0407423	42	36
tt7852834	tt0407423	42	37
tt7852836	tt0407423	42	38
tt7852840	tt0407423	42	39
tt7852848	tt0407423	42	40
tt7852852	tt0407423	42	41
tt7852860	tt0407423	42	42
tt7856438	tt0407423	41	64
tt7856446	tt0407423	40	33
tt7856624	tt0407423	40	34
tt7856642	tt0407423	40	35
tt7856664	tt0407423	40	39
tt7856672	tt0407423	40	40
tt7856688	tt0407423	40	41
tt7856704	tt0407423	40	46
tt7856712	tt0407423	40	49
tt7856722	tt0407423	40	50
tt7856736	tt0407423	40	51
tt7860336	tt0407423	40	94
tt7861590	tt0407423	58	65
tt7861592	tt0407423	58	66
tt7861656	tt0407423	40	13
tt7865108	tt0407423	58	67
tt7866108	tt0407423	40	21
tt7874880	tt0407423	\N	\N
tt7880468	tt0407423	26	103
tt7884418	tt0407423	40	26
tt7897060	tt7889590	1	1
tt7929052	tt0407423	40	53
tt7946032	tt0407423	40	64
tt7954432	tt0407423	41	65
tt7963128	tt0407423	26	104
tt7987434	tt0407423	25	105
tt8001324	tt0407423	40	77
tt8009506	tt0407423	40	69
tt8010388	tt0407423	28	104
tt8015280	tt0407423	26	105
tt8017414	tt0407423	26	106
tt8040896	tt0083504	7	109
tt8064736	tt0407423	40	78
tt8079182	tt0407423	41	23
tt8080628	tt6100948	1	5
tt8083582	tt0407423	34	102
tt8096230	tt0407423	42	67
tt8116300	tt7118596	1	2
tt8116302	tt7118596	1	3
tt8116312	tt7118596	1	5
tt8116316	tt7118596	1	6
tt8116320	tt7118596	1	7
tt8116322	tt7118596	1	8
tt8116324	tt7118596	1	9
tt8116326	tt7118596	1	10
tt8116332	tt7118596	1	12
tt8116334	tt7118596	1	13
tt8116338	tt7118596	1	14
tt8116346	tt7118596	1	19
tt8116354	tt7118596	1	21
tt8116356	tt7118596	1	22
tt8116360	tt7118596	1	23
tt8116362	tt7118596	1	24
tt8116364	tt7118596	1	25
tt8116366	tt7118596	1	26
tt8116370	tt7118596	1	27
tt8116374	tt7118596	1	28
tt8116376	tt7118596	1	29
tt8116378	tt7118596	1	30
tt8116382	tt7118596	1	31
tt8116386	tt7118596	1	32
tt8116388	tt7118596	1	33
tt8116390	tt7118596	1	34
tt8116392	tt7118596	1	35
tt8116396	tt7118596	1	36
tt8116400	tt7118596	1	37
tt8116402	tt7118596	1	38
tt8116404	tt7118596	1	39
tt8116406	tt7118596	1	40
tt8116412	tt7118596	1	41
tt8116414	tt7118596	1	42
tt8116416	tt7118596	1	43
tt8119766	tt0407423	40	65
tt8151728	tt8150864	1	1
tt8151826	tt8150864	1	2
tt8170224	tt0407423	29	101
tt8170730	tt0407423	29	102
tt8170740	tt0407423	29	103
tt8170746	tt0407423	29	104
tt8175106	tt0407423	41	52
tt8178442	tt0407423	41	29
tt8183466	tt0407423	41	54
tt8195594	tt8129552	2	3
tt8253650	tt0407423	\N	\N
tt8260208	tt8223802	1	1
tt8266502	tt0407423	31	102
tt8266524	tt0407423	31	103
tt8271914	tt0407423	38	98
tt8280776	tt0407423	28	103
tt8285508	tt0407423	\N	\N
tt8286022	tt0407423	15	84
tt8286026	tt0407423	15	85
tt8289818	tt0407423	50	23
tt8299692	tt0407423	18	86
tt8310196	tt0407423	49	5
tt8310208	tt0407423	49	8
tt8322762	tt0407423	17	84
tt8346602	tt0407423	48	58
tt8350820	tt0407423	34	103
tt8358038	tt0407423	27	58
tt8408348	tt0407423	23	103
tt8408750	tt0407423	23	106
tt8416450	tt0407423	41	111
tt8446836	tt0407423	16	83
tt8525654	tt0407423	38	99
tt8525888	tt0407423	32	95
tt8536278	tt0407423	39	104
tt8544098	tt0407423	45	96
tt8544322	tt0407423	45	97
tt8544436	tt0407423	45	98
tt8544536	tt0407423	45	99
tt8544622	tt0407423	45	100
tt8544758	tt0407423	45	101
tt8544844	tt0407423	45	106
tt8544880	tt0407423	45	110
tt8546186	tt0407423	45	111
tt8548672	tt0407423	40	95
tt8549474	tt0407423	40	96
tt8549980	tt0407423	40	112
tt8558500	tt0407423	41	113
tt8558526	tt0407423	41	68
tt8559278	tt0407423	41	69
tt8559652	tt0407423	41	70
tt8559698	tt0407423	41	74
tt8559808	tt0407423	41	77
tt8559860	tt0407423	41	31
tt8559872	tt0407423	41	78
tt8560416	tt0407423	41	79
tt8560798	tt0407423	41	80
tt8561586	tt0407423	41	84
tt8561670	tt0407423	41	85
tt8561824	tt0407423	41	88
tt8562072	tt0407423	41	89
tt8563626	tt0407423	42	114
tt8564800	tt0407423	41	90
tt8565080	tt0407423	41	91
tt8565224	tt0407423	41	96
tt8565276	tt0407423	41	97
tt8565430	tt0407423	41	98
tt8565928	tt0407423	41	101
tt8566352	tt0407423	41	55
tt8567334	tt0407423	41	102
tt8567504	tt0407423	41	22
tt8568426	tt0407423	41	103
tt8569516	tt0407423	41	104
tt8570640	tt0407423	41	105
tt8571084	tt0407423	41	108
tt8571270	tt0407423	41	109
tt8572326	tt0407423	41	110
tt8574356	tt0407423	41	112
tt8597564	tt0407423	21	92
tt8598006	tt0407423	21	93
tt8598012	tt0407423	21	94
tt8614060	tt0407423	\N	\N
tt8619178	tt0407423	22	90
tt8619186	tt0407423	22	91
tt8623806	tt0407423	39	105
tt8632700	tt0407423	\N	\N
tt8633724	tt0407423	13	114
tt8635330	tt0407423	\N	\N
tt8636922	tt0407423	37	95
tt8638008	tt0075583	2	12
tt8638012	tt0075583	3	21
tt8638018	tt0075583	2	15
tt8638026	tt0075583	2	16
tt8638030	tt0075583	2	17
tt8638032	tt0075583	2	18
tt8640328	tt0407423	\N	\N
tt8640858	tt0407423	35	96
tt8641034	tt0407423	35	97
tt8645770	tt0407423	\N	\N
tt8652666	tt0407423	13	113
tt8654976	tt0407423	\N	\N
tt8660518	tt0407423	27	59
tt8662418	tt0407423	\N	\N
tt8665386	tt0407423	17	41
tt8674520	tt0407423	\N	\N
tt8675516	tt0407423	47	75
tt8675704	tt0407423	47	76
tt8675964	tt0407423	47	81
tt8676406	tt0407423	47	92
tt8676484	tt0407423	47	93
tt8676652	tt0407423	47	94
tt8676670	tt0407423	47	101
tt8676676	tt0407423	47	105
tt8676680	tt0407423	47	106
tt8676684	tt0407423	47	107
tt8677450	tt0407423	47	108
tt8683334	tt0407423	\N	\N
tt8685574	tt0407423	\N	\N
tt8687778	tt0407423	\N	\N
tt8691332	tt0407423	\N	\N
tt8704450	tt0407423	\N	\N
tt8707484	tt0407423	\N	\N
tt8708116	tt0407423	48	108
tt8710898	tt0407423	\N	\N
tt8721346	tt0407423	44	106
tt8722858	tt0407423	44	112
tt8723332	tt0407423	44	113
tt8724276	tt0407423	44	114
tt8735474	tt8585236	2	30
tt8741262	tt0407423	30	101
tt8741778	tt0407423	30	102
tt8741894	tt0407423	30	103
tt8741990	tt0407423	30	104
tt8745796	tt0407423	24	101
tt8746726	tt0407423	24	105
tt8760236	tt0075583	1	5
tt8760240	tt0075583	1	7
tt8760244	tt0075583	1	6
tt8760246	tt0075583	1	8
tt8764072	tt0407423	31	104
tt8764160	tt0407423	31	105
tt8787558	tt0407423	42	93
tt8787960	tt0407423	42	94
tt8788282	tt0407423	42	95
tt8788378	tt0407423	42	96
tt8789004	tt0407423	42	101
tt8789526	tt0407423	42	104
tt8789616	tt0407423	42	105
tt8789718	tt0407423	42	113
tt8792080	tt0407423	33	101
tt8792506	tt0407423	33	102
tt8804802	tt0407423	43	113
tt8814110	tt0407423	36	96
tt8814136	tt0407423	36	97
tt8834690	tt0407423	40	84
tt8856778	tt0407423	59	1
tt8856782	tt0407423	59	2
tt8856786	tt0407423	59	3
tt8861744	tt0407423	37	96
tt8869254	tt0407423	35	98
tt8883440	tt0407423	19	81
tt8883474	tt0407423	19	82
tt8883488	tt0407423	19	83
tt8906700	tt0075583	2	24
tt8906800	tt0075583	4	11
tt8906812	tt0075583	4	12
tt8910616	tt0407423	36	98
tt8919186	tt0075583	5	36
tt8919188	tt0075583	5	39
tt8919198	tt0075583	\N	\N
tt8919200	tt0075583	\N	\N
tt8919202	tt0075583	\N	\N
tt8919204	tt0075583	\N	\N
tt8927650	tt0407423	40	113
tt8946380	tt0407423	40	114
tt8961662	tt0407423	43	112
tt8970298	tt0407423	59	4
tt8970322	tt0407423	59	5
tt8970382	tt0407423	59	6
tt8970390	tt0407423	59	7
tt8970408	tt0407423	59	8
tt8970420	tt0407423	59	9
tt8970434	tt0407423	59	10
tt8970442	tt0407423	59	11
tt8970444	tt0407423	59	12
tt8970462	tt0407423	59	13
tt8970464	tt0407423	59	14
tt8970482	tt0407423	59	15
tt8970518	tt0407423	59	16
tt8970528	tt0407423	59	17
tt8970534	tt0407423	59	18
tt8970544	tt0407423	59	19
tt8970558	tt0407423	59	20
tt8970564	tt0407423	59	21
tt8970580	tt0407423	59	22
tt8970584	tt0407423	59	23
tt8970622	tt0407423	59	24
tt8970630	tt0407423	59	25
tt8970642	tt0407423	59	26
tt8970650	tt0407423	59	27
tt8970654	tt0407423	59	28
tt8970656	tt0407423	59	29
tt8970660	tt0407423	59	30
tt8970666	tt0407423	59	31
tt8970672	tt0407423	59	32
tt8970674	tt0407423	59	33
tt8970682	tt0407423	59	34
tt8970690	tt0407423	59	35
tt8970702	tt0407423	59	36
tt9020144	tt0407423	42	78
tt9023224	tt0407423	22	92
tt9032024	tt0407423	45	112
tt9047480	tt0407423	41	34
tt9047716	tt0407423	41	38
tt9047724	tt0407423	41	44
tt9061994	tt0407423	46	113
tt9063946	tt0407423	15	64
tt9064228	tt0407423	59	37
tt9064244	tt0407423	59	38
tt9064252	tt0407423	59	39
tt9064258	tt0407423	59	40
tt9064264	tt0407423	59	41
tt9064272	tt0407423	59	42
tt9080758	tt0075583	\N	\N
tt9097386	tt0407423	32	96
tt9097712	tt0407423	32	97
tt9162018	tt0407423	59	43
tt9162028	tt0407423	59	44
tt9162056	tt0407423	59	45
tt9162076	tt0407423	59	46
tt9162086	tt0407423	59	47
tt9162092	tt0407423	59	48
tt9162102	tt0407423	59	49
tt9162108	tt0407423	59	50
tt9162124	tt0407423	59	51
tt9162160	tt0407423	59	52
tt9162204	tt0407423	59	53
tt9162224	tt0407423	59	54
tt9162234	tt0407423	59	55
tt9162242	tt0407423	59	56
tt9162252	tt0407423	59	57
tt9162656	tt0407423	44	54
tt9187306	tt0075583	\N	\N
tt9207432	tt0407423	46	59
tt9211738	tt0075583	\N	\N
tt9214866	tt0075583	\N	\N
tt9228496	tt0407423	49	32
tt9242588	tt0407423	17	83
tt9247430	tt0407423	24	106
tt9261450	tt0407423	40	70
tt9261470	tt0407423	40	97
tt9264138	tt0407423	59	58
tt9264292	tt0407423	59	59
tt9264304	tt0407423	59	60
tt9264352	tt0407423	59	61
tt9264372	tt0407423	59	62
tt9264384	tt0407423	59	63
tt9264428	tt0407423	59	64
tt9264436	tt0407423	59	65
tt9264446	tt0407423	59	66
tt9264488	tt0407423	59	67
tt9264522	tt0407423	59	68
tt9264528	tt0094460	1	82
tt9264532	tt0407423	59	69
tt9264540	tt0407423	59	70
tt9264550	tt0407423	59	71
tt9264554	tt0407423	59	72
tt9264560	tt0407423	59	73
tt9264568	tt0407423	59	74
tt9264582	tt0407423	59	75
tt9264588	tt0407423	59	76
tt9264596	tt0407423	59	77
tt9264608	tt0407423	59	78
tt9264740	tt0407423	59	79
tt9264746	tt0407423	59	80
tt9264760	tt0407423	59	81
tt9264788	tt0407423	59	82
tt9264800	tt0407423	59	83
tt9264838	tt0407423	59	84
tt9277194	tt0407423	40	87
tt9287840	tt0407423	49	18
tt9291288	tt0407423	44	52
tt9293924	tt7566004	1	5
tt9341430	tt0407423	40	101
tt9372512	tt0407423	40	104
tt9382122	tt0407423	40	71
tt9382126	tt0407423	40	72
tt9395122	tt7566004	1	6
tt9406812	tt0407423	59	85
tt9406854	tt0407423	59	86
tt9406884	tt0407423	59	87
tt9406892	tt0407423	59	88
tt9406902	tt0407423	59	89
tt9406908	tt0407423	59	90
tt9406916	tt0407423	59	91
tt9406944	tt0407423	59	92
tt9406960	tt0407423	59	93
tt9406998	tt0407423	59	94
tt9407048	tt0407423	59	95
tt9407100	tt0407423	59	96
tt9407126	tt0407423	59	97
tt9407154	tt0407423	59	98
tt9407158	tt0407423	59	99
tt9407162	tt0407423	59	100
tt9407164	tt0407423	59	101
tt9407178	tt0407423	59	102
tt9407182	tt0407423	59	103
tt9449458	tt0407423	40	103
tt9485484	tt0407423	40	79
tt9500394	tt0407423	50	4
tt9501304	tt0407423	40	80
tt9505238	tt0407423	42	44
tt9515426	tt0407423	40	102
tt9519762	tt0407423	40	85
tt9519772	tt0407423	40	86
tt9519788	tt0407423	40	92
tt9519908	tt0407423	59	104
tt9525906	tt0407423	39	103
tt9528862	tt0407423	40	93
tt9529452	tt0407423	40	105
tt9530792	tt0407423	45	89
tt9533406	tt0407423	40	106
tt9536608	tt0407423	44	47
tt9536642	tt0407423	46	107
tt9556416	tt0407423	42	77
tt9561892	tt0407423	59	105
tt9564922	tt0407423	41	53
tt9573630	tt0407423	42	81
tt9580116	tt7566004	1	7
tt9583540	tt0407423	14	30
tt9584750	tt0407423	41	56
tt9589650	tt0407423	14	41
tt9594096	tt0407423	14	57
tt9594296	tt0407423	14	49
tt9599290	tt0407423	14	63
tt9600814	tt0407423	59	106
tt9625830	tt0407423	14	73
tt9625856	tt0407423	41	25
tt9628382	tt0407423	14	74
tt9636546	tt0407423	14	75
tt9639400	tt0407423	14	79
tt9642312	tt0407423	14	80
tt9642356	tt0407423	47	26
tt9642384	tt0407423	47	1
tt9643906	tt0407423	14	81
tt9646152	tt0407423	14	82
tt9662020	tt0407423	14	83
tt9667104	tt0407423	14	95
tt9689950	tt1578652	10	1
tt9695048	tt1578652	10	2
tt9695054	tt1578652	10	3
tt9695056	tt1578652	10	4
tt9695058	tt1578652	10	5
tt9695068	tt1578652	10	6
tt9695070	tt1578652	10	7
tt9695072	tt1578652	10	8
tt9695076	tt1578652	10	9
tt9695080	tt1578652	10	10
tt9701816	tt0407423	46	57
tt9708586	tt0407423	41	47
tt9749814	tt1578652	10	11
tt9749818	tt1578652	10	12
tt9749820	tt1578652	10	13
tt9749824	tt1578652	10	14
tt9749828	tt1578652	10	15
tt9799014	tt0407423	25	106
tt9799262	tt0407423	25	107
tt9830116	tt9826524	1	6
tt9830182	tt9826524	1	3
tt9830198	tt9826524	1	1
tt9830264	tt9826524	1	9
tt9830294	tt9826524	1	5
tt9830300	tt9826524	1	8
tt9830306	tt9826524	1	10
tt9830314	tt9826524	1	4
tt9830324	tt9826524	1	7
tt9830326	tt9826524	1	2
tt9855360	tt0407423	23	107
tt9885796	tt0407423	44	46
tt9895752	tt0407423	42	110
tt9896854	tt0407423	42	108
tt9904792	tt0407423	23	108
tt9909634	tt9826524	1	11
tt9909752	tt0407423	24	107
tt9909832	tt0407423	33	103
